ds,yhat,yhat_lower,yhat_upper
2013-10-28,4418216.133580567,-463450.9065342851,9223744.215730488
2013-10-29,4468145.772642458,-58915.853601568306,8967990.11894659
2013-10-30,4522201.385830785,-242442.39961974302,9369573.0404483
2013-10-31,4125446.8169039255,-545095.3463514802,8857572.754084395
2013-11-01,4385143.358413794,-815132.8500545385,9491615.510708237
2013-11-02,4398556.737932417,-45622.159373528884,9462603.962861989
2013-11-03,4409626.004257934,-354271.4549679109,9194003.971525067
2013-11-04,4311404.9110187115,-280574.19480656064,8999062.962643359
2013-11-05,4417443.996408625,-346149.46804962464,9584260.497439438
2013-11-06,4530189.00704642,-319908.75218345236,9726052.079060946
2013-11-07,4193584.2564308234,-553362.4427241832,8677819.085508438
2013-11-08,4513714.703463347,-245092.30380998465,9327136.939408243
2013-11-09,4586641.14300912,112340.71049149732,9272520.73404839
2013-11-10,4655098.278574497,-256798.70399818412,9440415.837203657
2013-11-11,4610965.488990582,-26816.3187601388,9280133.260925522
2013-11-12,4766677.695241827,-112917.85006028165,9326582.90604739
2013-11-13,4923651.124076762,-58978.27817087581,9725967.585467802
2013-11-14,4624912.190466528,-67163.61981895736,9637065.467524657
2013-11-15,4975761.860690432,17623.700744473786,9549377.430815164
2013-11-16,5071630.026986726,559217.6608906437,9945278.845646972
2013-11-17,5154788.783728157,162042.7677746721,9830324.705377098
2013-11-18,5116834.091262961,550140.9606406706,9381456.84949772
2013-11-20,5416100.827901061,633321.6539043522,10023278.98773188
2013-11-21,5098127.0968166925,579905.6383706013,9814102.827743465
2013-11-22,5421931.81638506,933697.9734875639,10196751.326313945
2013-11-23,5483557.768443323,743358.0709213413,10022851.263499897
2013-11-24,5526037.436495726,902760.5872252949,10155713.999244196
2013-11-26,5544339.540602071,856528.9171304997,10260584.814132584
2013-11-27,5636069.314202444,991271.8180946349,10310621.850745486
2013-11-28,5261468.137192195,553482.3262601998,10404309.546177441
2013-11-29,5527435.332057469,1031686.8015067438,10010546.84267998
2013-11-30,5531159.530766941,690039.1879113431,10474856.843476748
2013-12-01,5516788.213041985,530312.1466034281,10292668.583257496
2013-12-02,5377863.381017953,504341.5740015723,10323659.035942707
2013-12-03,5428691.7499789195,873245.325345154,10329952.718118817
2013-12-04,5472725.441291965,986608.1096191662,10297326.84068086
2013-12-05,5055142.253067298,66491.39511846329,10399446.202411814
2013-12-06,5283459.911946761,820185.5320669301,10145558.297901617
2013-12-07,5255339.430964942,419723.0720341723,10245993.262494694
2013-12-08,5215248.17079558,455892.9226195437,9888291.003033727
2013-12-09,5056893.314474356,7221.070485005859,9781599.003745012
2013-12-10,5094594.105946827,322602.27525802626,9985237.992629621
2013-12-11,5131668.687361663,111590.05508579471,9852976.78228718
2013-12-12,4713024.343509833,135772.7324764827,9572493.13577777
2013-12-13,4945785.182817606,148119.5051998922,9954145.284688402
2013-12-14,4927111.911413905,43296.765982850884,9789024.936330045
2013-12-15,4900883.749561409,116509.7531935129,9486907.982709773
2013-12-16,4760152.590265272,-227290.75560569108,9438182.494458573
2013-12-17,4818537.096657344,247952.65907206884,9653780.879934793
2013-12-18,4878631.896013636,568965.3209662904,9729088.38974608
2013-12-19,4484619.998922336,-88349.09021007892,9272280.190844366
2013-12-20,4742921.810759486,217635.00642104485,9141157.30521956
2013-12-21,4750034.767203438,73637.49892081726,9387563.223598154
2013-12-22,4749233.074087774,98171.60007745822,9586194.024686443
2013-12-23,4633037.154874972,217472.48476537963,9491893.907886727
2013-12-24,4714620.092523834,-82091.60576740759,9689651.894399844
2013-12-25,4796225.911942066,187799.3200060627,9713876.04669554
2013-12-26,4421787.626456563,-226194.4135256414,8999975.90532972
2013-12-27,4697578.322075612,-218102.43531990034,9553267.345515683
2013-12-28,4720049.331070928,42896.91718585354,10008788.437059658
2013-12-29,4732525.106468559,61741.276948527186,9593093.946288425
2013-12-30,4627664.638026145,274864.8656702433,9225046.335165825
2013-12-31,4718857.031409599,33484.32784388782,9179329.341750834
2014-01-01,4808626.517705816,-16745.48274871098,9498681.276362227
2014-01-02,4441235.3097407045,9225.922100685719,9232351.224018391
2014-01-03,4723318.127742868,64213.00610846489,9680274.380573599
2014-01-04,4751703.032617487,87411.50996537622,9541210.741677072
2014-01-05,4770088.784168397,182235.4471641362,9395136.387591422
2014-01-06,4671489.170169053,-177062.3230375386,9222389.251356695
2014-01-07,4769612.513579038,-15022.238028689975,9388056.44493675
2014-01-08,4867252.172372661,109696.07296341828,9761129.628298523
2014-01-09,4508876.940044091,-177337.8845706279,9402674.312145503
2014-01-10,4801255.589860611,44205.39864128103,9752949.501960307
2014-01-11,4841270.537283554,-36219.04817700345,9857126.405003145
2014-01-12,4872591.079179938,143033.18548926534,9453151.096535444
2014-01-13,4788116.7946890285,77211.54848341069,9661878.806748262
2014-01-14,4901359.347401952,200463.74463870723,9944286.48742633
2014-01-15,5014838.428206947,628107.0573550501,9852138.756631263
2014-01-16,4672680.566865229,-169885.59186891947,9849021.677844822
2014-01-17,4981254.776266863,353084.38903874217,9768150.542422345
2014-01-18,5036999.634613285,617266.4910042543,9808515.796689978
2014-01-19,5083111.81670231,234807.37956089232,9795746.149509018
2014-01-20,5012006.147819888,248251.62495944442,9693405.448935363
2014-01-21,5136714.860960061,401928.27300760447,10184357.876882484
2014-01-22,5259301.208151765,125445.84070007884,9767566.392042972
2014-01-23,4923475.554582144,457636.3147424139,9633326.162679804
2014-01-24,5235247.328555677,468470.2602481271,10096508.024417296
2014-01-26,5333026.665289195,476980.05985581205,10286418.787018286
2014-01-27,5254331.604251304,624505.3378611541,10014131.53439103
2014-01-28,5367705.533787715,690044.6989103516,9933229.824750539
2014-01-29,5475309.000552274,495314.7501701368,10211022.323296161
2014-01-30,5121056.1067335475,600694.0921038096,9689947.016371943
2014-01-31,5411263.777203584,811532.1383990304,10017353.412117573
2014-02-01,5442487.508460333,563633.0398691553,9878401.779535098
2014-02-02,5458213.232385953,586485.3306691899,9636769.212171044
2014-02-03,5351315.15924543,680657.2820586923,10068441.311671982
2014-02-04,5435447.248840985,682093.1064399846,10376605.001309153
2014-02-05,5513443.608522672,900460.4267926287,10527067.510526402
2014-02-06,5129916.271395093,259885.07358257327,9834698.715306522
2014-02-07,5391884.220461611,744738.1743858255,10214055.154532783
2014-02-08,5396588.347239271,933428.4502012299,10355795.918275602
2014-02-09,5388162.620190794,604310.3086352024,9929552.727599084
2014-02-10,5260071.876571702,795603.7457871577,9899980.474466262
2014-02-11,5326485.011621739,420013.04882488545,10021074.584028497
2014-02-12,5390658.4772996595,777394.5303389827,10123853.214457603
2014-02-13,4997520.072902181,565648.01925852,9852572.464705296
2014-02-14,5254286.874426277,227144.72346039157,9826078.097178513
2014-02-15,5258272.476664941,572254.5858089547,10155779.218671903
2014-02-16,5253554.111107434,905672.6734174652,10132936.583485197
2014-02-17,5133410.330276831,497141.78753262386,9585186.930823363
2014-02-18,5211697.602915956,635240.2477433967,10152264.736386709
2014-02-19,5291241.660599373,419344.75025584106,9984037.332291432
2014-02-20,4916432.41889063,323718.089072379,9808392.388378935
2014-02-21,5193856.523096128,794554.1125980098,9780596.742836928
2014-02-22,5220122.198316706,644037.2146560648,10006548.271332445
2014-02-23,5238546.475170201,382369.7785277606,9936495.600477833
2014-02-24,5141614.90825435,550369.7529054207,10161556.770460578
2014-02-25,5242381.492872956,468600.7433435519,10038290.968914896
2014-02-26,5342883.935101627,624507.4544588991,10251701.4844839
2014-02-27,4986762.386517218,-4598.261089160378,9900645.604107518
2014-02-28,5279914.976734113,683483.7790847041,9613415.696403233
2014-03-01,5318344.123155196,466673.0585570311,9792875.349170651
2014-03-02,5344863.026832349,686733.3654192025,10184984.62148326
2014-03-03,5251571.867270824,460535.5620864493,10058793.654523604
2014-03-04,5351270.87444772,810443.7753112689,9935818.915860992
2014-03-05,5445884.999575396,438477.00953720865,10457603.078295162
2014-03-07,5356958.853138896,988604.1458167194,9901062.745034846
2014-03-08,5375825.029717245,827644.9285985496,10110019.950612564
2014-03-09,5378961.029039973,730906.016530383,10233201.544838745
2014-03-10,5259052.920749254,314537.5768888036,9813625.089456944
2014-03-11,5329595.741705988,832890.8113142163,10488304.392757222
2014-03-12,5393299.100852001,890000.165817191,10430178.987807745
2014-03-13,4994689.273938093,658721.0011868625,9667967.03388661
2014-03-14,5240741.532157278,416921.4904355006,9901822.96818028
2014-03-15,5228697.294824086,555936.4700709906,9974358.030082205
2014-03-16,5202736.309580768,660499.1618103829,9997340.164853282
2014-03-17,5056414.329502619,147777.91074360244,9904475.328704674
2014-03-18,5104034.557077613,673995.3430752559,9926398.563281456
2014-03-19,5149028.772297749,509477.2915523593,9912570.013999924
2014-03-20,4736537.195451161,35269.782499233865,9217074.097262487
2014-03-21,4974021.508270287,114969.74136751551,9758040.411073456
2014-03-22,4959066.223705276,512559.724342393,10143798.086914686
2014-03-23,4936039.109831088,217688.46857608942,10080694.636309814
2014-03-24,4798521.52556009,-13788.279366161438,9309937.210674942
2014-03-26,4925635.500319486,-94121.42813587759,9685334.031286594
2014-03-27,4538078.22294381,-72784.18967649281,8938447.024252534
2014-03-28,4804864.181435921,-78810.9329643327,9279123.730467375
2014-03-29,4822846.485110808,189882.47122184295,9276280.745908685
2014-03-30,4835552.79380762,74401.5179892365,9373146.768166196
2014-03-31,4735638.863917391,169204.35144110036,9243496.2160793
2014-04-01,4836283.271690365,311699.3392937571,9654360.1547713
2014-04-02,4939598.625492377,24856.167874886745,9525304.975777319
2014-04-03,4589247.506304058,-391189.791149178,9169145.098068614
2014-04-04,4891096.564991606,39032.47963626268,9919709.22307894
2014-04-05,4941062.815147085,233037.51666681594,9981210.574321367
2014-04-06,4981821.551600903,311664.02168969705,9713006.297593364
2014-04-07,4905285.389064358,218386.8433411368,9569506.910174703
2014-04-08,5024021.541051352,555455.2305542805,9738879.238794267
2014-04-09,5139681.963574823,367276.0291387706,10272645.48269676
2014-04-10,4795634.014986655,219332.6306721322,9499843.741297498
2014-04-11,5097624.589870411,636025.1396915495,9904214.496553186
2014-04-12,5141631.42720227,313420.5151693925,9853526.889752507
2014-04-13,5170570.827273817,547356.4901500499,10140972.665706357
2014-04-14,5076771.226196865,365765.88384435757,9986491.329578657
2014-04-15,5173379.855024644,454992.51289882377,9624412.07326126
2014-04-16,5262777.365621922,822523.1836232124,10005726.495055577
2014-04-17,4889188.476857512,-202644.8423686779,9625994.993073791
2014-04-18,5159322.135346473,501374.4429893636,9607559.203928344
2014-04-19,5170195.546989894,717573.1519473516,9843961.273944793
2014-04-20,5165812.071613366,512576.9269286519,10164449.991036844
2014-04-21,5039603.2679717075,522849.0721401044,10143505.964885559
2014-04-22,5105803.211779032,427934.57431467116,9855993.947270546
2014-04-23,5167830.896239745,542465.9172555103,9703832.102144923
2014-04-24,4770869.701295562,-49198.7113306606,9411103.203773415
2014-04-25,5022478.336885276,711001.961699518,9915492.82528048
2014-04-26,5020388.479573296,863872.4072722822,9707768.346137732
2014-04-27,5009159.884782688,203973.03831710372,9188039.24931978
2014-04-28,4882603.955364734,77848.84646566666,9675056.160650687
2014-04-29,4955144.465467884,503961.56593746896,9699501.792148406
2014-04-30,5030191.6908775205,112176.89009005265,9720059.08531194
2014-05-01,4652719.225371265,-238138.50411521833,9353003.049138272
2014-05-03,4958802.863855527,332318.7896543794,9850875.113049077
2014-05-04,4983281.817001664,105882.93901238678,9655985.825542152
2014-05-05,4896199.359959845,68385.2875383496,9483752.767563721
2014-05-06,5010921.323636498,449542.249773817,9746557.340806386
2014-05-07,5129697.292881431,583602.4815297895,9950650.162372988
2014-05-08,4796268.977668072,166484.87744566656,9658139.997413937
2014-05-09,5116518.238030043,371407.6577940011,10040397.668604765
2014-05-10,5186297.376716312,654479.4613354778,9762987.835689379
2014-05-12,5193852.295191905,411973.9820748629,9784138.298433047
2014-05-13,5335648.378338156,858502.8420073224,9829062.643665718
2014-05-14,5474879.434112972,726111.2786409005,10221330.63627657
2014-05-15,5154522.612341028,377782.42800660594,10072546.981962427
2014-05-16,5479882.520773128,820294.5580961067,10054646.550499436
2014-05-17,5546452.204808417,724047.3300961929,10210246.175445246
2014-05-18,5596632.167015417,988402.8305983453,10410254.646353884
2014-05-19,5522216.621626325,446851.980535309,10155007.012104055
2014-05-20,5635813.913855733,904029.3737283091,10907584.705134116
2014-05-21,5739275.652355247,681237.5975177763,10077849.68255298
2014-05-22,5376322.245975871,711719.1618557135,10300743.088131303
2014-05-23,5653197.957083765,903487.2976596091,10637292.788510613
2014-05-24,5666509.435645793,805534.6132063377,10482644.917550106
2014-05-25,5659917.334495808,1056643.49124946,10280148.852536067
2014-05-26,5526590.911392888,726658.8461383899,10198806.754272053
2014-05-27,5580593.379372373,821220.080626538,10330789.59106703
2014-05-28,5625273.483848368,556427.4514908819,10315751.315159729
2014-05-29,5205852.00106717,537651.1598479382,10025556.664330877
2014-05-30,5430037.3191672,417744.7908199166,9928368.022163648
2014-05-31,5395825.131967058,908609.3007984837,10357349.115815893
2014-06-01,5348152.899103764,863038.2425297402,10298197.796865717
2014-06-02,5181319.98969904,21210.000351337727,9738346.029085875
2014-06-03,5210342.212746391,436561.57172935497,9892700.300554762
2014-06-04,5239317.0585774155,650702.4208929273,10152444.022494202
2014-06-06,5042350.107575174,397970.582255293,9878749.608895121
2014-06-07,5022429.920519057,201070.61023055864,9952575.634627441
2014-06-08,4998948.021593608,-36352.413525982985,9770729.587816564
2014-06-09,4865737.78806757,20743.995437406604,9466673.17486859
2014-06-10,4937111.450265715,-150471.3435404183,10083693.755212784
2014-06-12,4647751.070172839,32223.438319277986,9597106.913822437
2014-06-13,4938336.753179394,268792.1913848905,9797670.461682202
2014-06-14,4984596.402286694,53682.15293581326,10091420.865654048
2014-06-15,5029714.165604576,293224.6917840753,9981575.087906735
2014-06-17,5105912.179356339,412212.2042397286,10134715.962629212
2014-06-18,5251244.851186063,450652.00901007483,10115278.35276497
2014-06-19,4944990.972258764,17765.698876170307,9498959.395171467
2014-06-20,5292391.302147742,719469.0729566423,10154319.435872367
2014-06-21,5388716.6219579335,782640.6224862929,10190693.70761184
2014-06-22,5475987.818068108,832617.8016226857,10372673.89797803
2014-06-23,5445466.541817289,957279.0647957345,10190023.064624848
2014-06-24,5609083.316637743,973012.0688364021,10637515.610874359
2014-06-25,5767877.507190473,662340.2998668946,10426938.848462494
2014-06-26,5464636.635327614,1164718.7638086241,10238621.51316511
2014-06-27,5804567.880727664,1157440.2311714785,10575349.529044218
2014-06-28,5883155.394241658,903049.6014443451,10546154.956315951
2014-06-29,5942872.634046312,887855.5644781069,10669178.498938173
2014-06-30,5875659.19492117,903149.2410354337,10736593.013519103
2014-07-01,5994329.421868388,1345536.6040017912,10869783.76015787
2014-07-02,6100987.792315095,891949.2585944479,10676505.811466487
2014-07-03,5739639.25478595,912836.4225373691,10299380.036580034
2014-07-04,6016828.177943239,1476328.5834822913,10671743.100984145
2014-07-05,6029460.443809927,1135907.5394476017,10790906.157196563
2014-07-06,6021478.865063199,1268697.3548746202,10306747.73272313
2014-07-07,5886302.403250074,1042842.7809909813,10785915.020877859
2014-07-08,5938197.49423367,1179592.56715934,10981992.989168836
2014-07-09,5980657.46070086,1225826.3097118195,10811239.657515988
2014-07-10,5558979.148105336,994074.5514596889,10072344.58441171
2014-07-11,5780871.31362212,1067967.2479277502,10203657.707225773
2014-07-12,5744250.081036289,1201750.271549336,10300779.075269345
2014-07-13,5693892.303281871,1228810.657991727,10583122.518954253
2014-07-14,5523857.836748641,552941.0988689373,10208748.498947097
2014-07-15,5548849.413075195,1122492.2906554108,10063548.058071956
2014-07-16,5572586.310669036,945275.7414544246,10280110.684875587
2014-07-17,5140381.02333241,315091.6655792539,9722952.044859111
2014-07-18,5359753.355102261,578397.295530046,10055876.758757815
2014-07-19,5328236.9970464865,815551.1576783506,10607368.8009651
2014-07-20,5290049.022801341,644491.8701140066,10001422.844792569
2014-07-21,5138532.767515989,320695.654511495,9763714.124210827
2014-07-22,5187542.118746827,446907.2900970493,9682931.576395163
2014-07-23,5239842.666735679,692938.2331983913,9850826.171051966
2014-07-24,4839718.0816578735,-47036.22261304685,9866367.364319246
2014-07-27,5095969.662662034,167199.4466917128,9741839.10557979
2014-07-28,4979901.45039392,466362.25622984127,9522525.569949344
2014-07-29,5062688.591478855,-134398.38661138466,9837863.278279714
2014-07-30,5146253.952196682,278978.35401460656,9759732.036561744
2014-07-31,4774159.935122976,-166275.9513646252,9429569.117084214
2014-08-01,5052270.616567559,264665.90746030473,9864672.977299364
2014-08-02,5076602.3000946315,164848.47013536797,9993757.502517967
2014-08-03,5090031.746065321,58960.43731764802,9870961.399149202
2014-08-04,4984771.536455067,85256.36258898891,9468947.507430593
2014-08-05,5073779.796414457,327067.95829172735,9957744.104058033
2014-08-06,5159179.13177104,555798.5831150678,9771787.724927472
2014-08-07,4784872.794812134,-244185.00140589336,9368825.190611562
2014-08-08,5057191.512013953,599531.9347788327,9924961.143329699
2014-08-09,5072725.249397755,72003.67309606494,9441934.712139476
2014-08-10,5074964.230145209,323077.126035566,9820658.970866041
2014-08-11,4956887.253894119,151534.73588013728,9407496.512268035
2014-08-12,5032209.531909022,570514.3149183448,10148731.191477757
2014-08-13,5103821.454205335,226395.21534726597,10151073.081218695
2014-08-14,4716379.21321036,-266228.94377888145,9588288.739081422
2014-08-15,4976927.072279039,118907.289965336,9833984.269909317
2014-08-16,4982706.291754913,371201.73353443644,9918977.542155517
2014-08-17,4977821.278321248,430469.3033372559,9854495.381631866
2014-08-18,4855673.715792736,79837.1496886504,9021298.53307511
2014-08-19,4930333.1518104235,477811.1603437455,9725837.042850249
2014-08-20,5004920.0698213745,218976.5741010499,9722248.158246018
2014-08-21,4624190.51170437,114584.70327611706,9437471.152503645
2014-08-22,4895156.5903678285,312116.9947254177,9719195.349622535
2014-08-23,4914897.900588552,466734.5926965909,9557362.655103225
2014-08-24,4927234.258910957,-190606.84210758633,9737511.422533695
2014-08-25,4825170.270636698,-185188.1924230825,9541489.90533583
2014-08-26,4922279.822328746,327726.8081252601,10005366.27678849
2014-08-28,4665765.279677721,-326777.14459183544,9339684.68874797
2014-08-29,4962588.647777655,249709.09063282414,9895837.321139172
2014-08-30,5007955.715674845,177753.4448153106,9417829.351651855
2014-08-31,5044989.803435152,146938.12196917657,9766556.503383677
2014-09-01,4966024.816591907,-20069.424752128067,9707108.354283562
2014-09-02,5084010.963252473,293137.5050319851,10103269.957552323
2014-09-03,5200934.246780993,787534.3405309428,10074946.300567873
2014-09-04,4860437.626334461,110971.36114539318,9713703.295367133
2014-09-05,5168477.018902419,241382.88580270414,9596527.701377576
2014-09-06,5221166.028914214,356443.9802852194,10137803.3845974
2014-09-07,5261478.79198347,621957.5849208888,10031895.462002257
2014-09-08,5181720.496493882,365265.87283630547,10106214.981207386
2014-09-09,5294932.885279432,452929.7216336674,10227358.372802988
2014-09-10,5403309.6533192955,839902.3666366424,10148631.620663676
2014-09-11,5050809.786540149,19686.302606495516,9736868.680546407
2014-09-12,5343802.285283221,591740.1607959601,9980702.513560943
2014-09-13,5378896.536681364,700809.7196659173,10142192.467961024
2014-09-14,5399628.196803791,702931.6224661106,10232186.819668535
2014-09-15,5298910.701613132,552047.9049869147,10186813.606385421
2014-09-16,5390420.327819512,616360.0512766633,10106444.309536042
2014-09-17,5476990.382484456,731980.2167366279,10391317.570421498
2014-09-18,5103203.252705155,89712.54903142435,9895729.639807526
2014-09-19,5376014.44700905,459802.0900798856,10066381.378045773
2014-09-20,5392563.561226161,818646.1074550455,10248721.407124856
2014-09-21,5396842.657729249,543753.1972030412,10319183.461214643
2014-09-22,5282132.745098646,574894.7779160892,10096354.215072973
2014-09-23,5362376.769590383,968382.6817367657,9812658.857500236
2014-09-25,5061322.489864214,529231.1132271446,10008805.76017948
2014-09-26,5331530.9426329695,447777.21017194376,10147932.123365497
2014-09-27,5348143.273765188,1084777.493271051,10030662.803902386
2014-09-28,5354857.98774526,546638.2586944242,9852974.302212974
2014-09-29,5244565.853118587,462276.3485256536,10242520.255945083
2014-09-30,5330736.323823702,459481.5711232166,10149239.517024618
2014-10-01,5415819.368783568,279543.4866796798,10227603.350518383
2014-10-02,5043851.2302437425,-23021.169116338613,9818870.53018579
2014-10-03,5321097.837931439,614227.6988630933,9792863.461629454
2014-10-04,5343890.22547049,825842.3505735741,9928555.077397492
2014-10-05,5355321.68734979,385857.2500268998,9800145.912461137
2014-10-06,5247716.471225732,385232.0275730472,9933567.670192905
2014-10-07,5334037.409933635,718299.9600478439,10267811.787595833
2014-10-08,5416307.378158373,1112029.547869682,10105069.210519962
2014-10-09,5038232.454745826,288086.5646390684,9923521.006696006
2014-10-10,5305859.941261028,318911.7557724751,10355529.05786645
2014-10-11,5315425.087575242,473138.8280945188,9653976.345070845
2014-10-12,5310055.8635615045,650031.6045287801,9923452.247283412
2014-10-13,5182245.281558704,647771.0117379817,10093485.304173488
2014-10-14,5245258.502472265,517210.093241148,9816900.949285224
2014-10-15,5301549.563413919,524455.0158558341,9988302.234325202
2014-10-16,4895375.687636905,-46789.022601128665,9852060.940472461
2014-10-17,5133442.532258652,604826.6653841415,9878026.242654746
2014-10-18,5112734.549366355,339575.26388492755,10075691.883981787
2014-10-19,5077200.235331525,302454.2815255342,9887921.19682106
2014-10-20,4920202.307478713,174433.8976182847,9648953.360804774
2014-10-21,4955900.6589055,157996.15925551608,9442832.97371092
2014-10-22,4987643.613008688,366752.82774407545,9674072.137025245
2014-10-23,4560556.167990672,81874.49701009055,9315281.342043627
2014-10-25,4750175.544447952,-118350.1981679382,9176308.927870514
2014-10-26,4709190.506099297,108340.936617772,9488883.760251794
2014-10-27,4553082.468657867,-185826.448672073,9191792.927282916
2014-10-28,4596387.152965178,-513187.8987792182,9398840.253822533
2014-10-29,4642674.560062007,5337.6298806006325,9317680.798297962
2014-10-30,4237126.758285324,-379657.7039261549,9083751.313619604
2014-10-31,4487151.110193648,-6706.890912324956,9235764.855169324
2014-11-01,4490184.09525889,-50960.407603658095,9205018.171099547
2014-11-02,4490356.335403556,-495758.0879162153,9431471.236085001
2014-11-03,4380929.521624552,-523127.7487860651,9104652.288609833
2014-11-04,4475673.5584764425,-614302.131806752,9457149.680624226
2014-11-05,4577259.706248762,-69572.42940498593,9623671.197588108
2014-11-06,4229858.453282759,-646970.4122697982,8977950.425073335
2014-11-07,4539604.745631909,96809.4062596192,9323000.224007146
2014-11-08,4602941.6473949235,170221.7519573023,9002963.419803277
2014-11-09,4662799.286406262,-127959.86784393166,9107772.120785901
2014-11-10,4611232.100966304,-25861.32611912443,9662388.989499222
2014-11-11,4760825.392657534,348408.788204795,9550509.690477412
2014-11-12,4913117.478457383,143464.59311778765,9653591.338436946
2014-11-13,4611225.39150778,-312896.05428085,9430439.66455668
2014-11-14,4960507.312987698,108893.99234170049,9844236.145699285
2014-11-15,5056415.579305792,535045.0450005878,9999369.129715327
2014-11-16,5141209.55753451,74251.1004056118,9641109.542847855
2014-11-17,5106437.807900063,357827.11976566585,9685734.018500041
2014-11-18,5264356.641442522,306760.2692022709,10332567.934940377
2014-11-19,5416359.748885182,571681.0048585287,9897276.403063089
2014-11-21,5437683.198176903,536727.0694957713,10510051.299138349
2014-11-22,5508447.743274695,975567.443023237,10097437.723815192
2014-11-23,5560732.984286629,966865.8889845018,10377860.088024693
2014-11-24,5486812.728758259,584236.8066840445,9975537.259435266
2014-11-25,5599801.428538974,872146.8339989423,10282680.667357316
2014-11-26,5702061.603732058,897820.3833502048,10140983.296331674
2014-11-27,5337807.560320512,676867.960359803,9691766.63362468
2014-11-28,5613739.221053956,897240.9342360406,10527887.894652264
2014-11-29,5626860.72809981,795743.3028820369,10517468.211501716
2014-11-30,5621154.077893128,961906.9412995178,10116704.298615586
2014-12-01,5490018.299313812,587521.4923535276,10308352.878355177
2014-12-02,5547642.468808712,733641.0589598317,10248279.169108698
2014-12-03,5597388.482889752,1309245.0104696434,10329816.601168096
2014-12-04,5184372.620056762,422273.69446423976,9966364.584054444
2014-12-05,5416080.275149275,703128.0017536292,10143785.9276174
2014-12-06,5390168.994257733,674470.5838396116,9968628.404199092
2014-12-07,5351130.433823489,806380.144439953,10010530.827674113
2014-12-08,5192722.002474038,164575.23406784772,9756258.631997373
2014-12-09,5229336.604853944,794323.119424011,10286340.534253044
2014-12-10,5264386.409484046,506625.519469311,10068416.757503752
2014-12-11,4842889.551552384,272797.7797574915,9669549.45301946
2014-12-12,5072093.914765806,286026.51352073887,9943922.240601916
2014-12-13,5049292.772073275,455361.1968900438,10051013.321159588
2014-12-14,5018502.462764935,415195.67282639066,9801124.879250143
2014-12-15,4872912.334847909,119848.90234604232,9580666.69385578
2014-12-16,4926274.7755085705,93315.7556445625,9507442.887982829
2014-12-17,4981310.606982322,268845.6676508809,9855242.163972659
2014-12-18,4582318.085588293,-2699.89347078834,9438121.990685483
2014-12-19,4835818.966915483,53932.44682238512,9583214.247316755
2014-12-20,4838395.748466698,-43477.16665809727,9759623.520335108
2014-12-21,4833389.631278616,220836.1019386616,9611481.912238855
2014-12-22,4713368.8448688015,282385.15570974036,9436022.51120985
2014-12-23,4791534.642232192,228714.8018078227,9689773.882879153
2014-12-24,4870139.8095149305,499818.33324544335,10200290.475357318
2014-12-25,4493107.590984917,-140068.34230413177,9260923.386497376
2014-12-26,4766684.259994211,-404160.1540039538,9375501.640165526
2014-12-27,4787279.325583277,-139219.63692213848,9325263.03203085
2014-12-28,4798162.907838965,266991.16056370776,9157076.336908828
2014-12-29,4691930.03010416,-54760.59312207564,9204959.137693388
2014-12-30,4781899.346259073,318199.4396186072,9665052.873745603
2014-12-31,4870521.459162754,250301.97766883112,9479637.886242077
2015-01-01,4501985.131593501,-354066.40546903765,9255879.992238352
2015-01-02,4782855.096785835,-71863.58830102113,9245107.781669894
2015-01-03,4809895.994712242,194730.51275396007,9561207.611323722
2015-01-04,4826752.546182196,414874.0367218129,9761182.609077025
2015-01-05,4726396.31568135,165770.6441397174,9419845.738621479
2015-01-06,4822507.1883931905,337510.18560417905,9428311.400215793
2015-01-07,4917865.309852026,41534.20448934018,9683884.282313636
2015-01-08,4556942.348071402,-230465.17538393874,9355206.458222436
2015-01-09,4846526.292356826,50596.327634616835,9362686.9092432
2015-01-10,4883534.75456629,329341.9518851807,9504831.559902979
2015-01-11,4911687.243238905,151704.08402445735,9497033.511002608
2015-01-12,4823947.027336426,76464.95198100836,9688861.916114073
2015-01-13,4933900.880127167,339604.4007025415,9991859.741545258
2015-01-14,5044152.510861479,235730.2864860183,9578314.91744881
2015-01-15,4698918.495763597,131097.514626665,9471373.794814982
2015-01-16,5004660.768326088,53144.21010518892,9611217.195021048
2015-01-17,5057910.379610578,104667.18015903102,9790109.429069534
2015-01-18,5101952.651321945,303075.8076972991,9842378.657609515
2015-01-19,5029283.909247114,363134.5599945504,9878722.594263764
2015-01-20,5153007.590771162,560937.5286130824,9809341.832437074
2015-01-21,5275244.98542025,438245.4944591268,9851877.58127488
2015-01-22,4939748.83708242,-3170.048173185747,9404689.758872513
2015-01-23,5252553.269378486,659784.2197962707,10060348.025252422
2015-01-24,5309814.150099678,441723.31825293513,10105939.448339688
2015-01-25,5354509.445436921,582539.6169801062,10272527.287449125
2015-01-26,5278909.220925526,332631.45192300447,9836046.422339726
2015-01-27,5395982.610657349,873234.1874361988,9962849.386786688
2015-01-28,5507816.615686173,940760.4372918681,10227515.210209861
2015-01-29,5158234.649412445,516094.37201040686,10146486.617136803
2015-01-30,5453448.078450476,421259.7615054855,10089747.22526443
2015-01-31,5489894.76713191,310719.03351105883,9820967.52895784
2015-02-01,5510934.178178887,597432.574724999,10021541.037106957
2015-02-03,5498174.484731866,29698.666337937524,9956632.051463215
2015-02-04,5580782.119418402,1381032.5174016731,9855011.688476969
