customer_id,last_order_date,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_total,segment
C931010043,2013-07-08,1,50531.28,3,5,5,13,Champions
C338632380,2013-07-08,1,71850.33,3,5,5,13,Champions
C453085458,2013-07-07,1,755124.8,3,3,3,9,Needs Attention
C415655982,2013-07-07,1,56965.81,3,5,5,13,Champions
C714973771,2013-07-07,1,599072.96,3,3,3,9,Needs Attention
C347408998,2013-07-06,1,400231.81,3,4,4,11,Loyal Customers
C334775149,2013-07-06,1,4184038.47,3,1,1,5,Needs Attention
C679944980,2013-07-06,1,90351.72,3,5,5,13,Champions
C590523564,2013-07-06,1,863312.0,3,3,3,9,Needs Attention
C172777450,2013-07-06,1,3297362.4,3,1,1,5,Needs Attention
C796562707,2013-07-05,1,1443559.38,3,2,2,7,Needs Attention
C594970881,2013-07-05,1,1731312.0,3,2,2,7,Needs Attention
C707141292,2013-07-05,1,1182718.62,3,2,2,7,Needs Attention
C634328973,2013-07-05,1,73066.62,3,5,5,13,Champions
C848554646,2013-07-05,1,2199990.4,3,2,2,7,Needs Attention
C578479802,2013-07-04,1,424334.24,3,4,4,11,Loyal Customers
C574268519,2013-07-04,1,1577924.7,3,2,2,7,Needs Attention
C378816592,2013-07-04,1,84930.99,3,5,5,13,Champions
C605676114,2013-07-03,1,205009.28,3,4,4,11,Loyal Customers
C362443530,2013-07-03,1,36853.5,3,5,5,13,Champions
C676441800,2013-07-03,1,460181.28,3,4,4,11,Loyal Customers
C680771100,2013-07-02,1,633512.16,3,3,3,9,Needs Attention
C888620841,2013-07-02,1,230243.22,3,4,4,11,Loyal Customers
C163134372,2013-07-02,1,187000.45,3,5,5,13,Champions
C647552907,2013-07-02,1,639349.0,3,3,3,9,Needs Attention
C321392858,2013-07-01,1,57314.19,3,5,5,13,Champions
C292149913,2013-07-01,1,204815.38,3,4,4,11,Loyal Customers
C489766490,2013-07-01,1,1069938.03,3,3,3,9,Needs Attention
C284081399,2013-06-30,1,3160973.34,3,1,1,5,Needs Attention
C438010585,2013-06-30,1,903273.6,3,3,3,9,Needs Attention
C841194236,2013-06-30,1,64582.26,3,5,5,13,Champions
C822538506,2013-06-30,1,957897.24,3,3,3,9,Needs Attention
C681243169,2013-06-29,1,592668.82,3,3,3,9,Needs Attention
C843358886,2013-06-29,1,69881.7,3,5,5,13,Champions
C774875867,2013-06-29,1,777543.27,3,3,3,9,Needs Attention
C228232228,2013-06-29,1,641008.39,3,3,3,9,Needs Attention
C392394578,2013-06-29,1,1466641.0,3,2,2,7,Needs Attention
C440175235,2013-06-29,1,989939.04,3,3,3,9,Needs Attention
C317535626,2013-06-29,1,513943.84,3,4,4,11,Loyal Customers
C219927680,2013-06-29,1,229216.61,3,4,4,11,Loyal Customers
C683407819,2013-06-29,1,680174.9,3,3,3,9,Needs Attention
C508894288,2013-06-29,1,305500.98,3,4,4,11,Loyal Customers
C467371547,2013-06-28,1,683863.56,3,3,3,9,Needs Attention
C789674365,2013-06-28,1,682468.08,3,3,3,9,Needs Attention
C411522376,2013-06-27,1,1907196.88,3,2,2,7,Needs Attention
C228704297,2013-06-27,1,1550772.3,3,2,2,7,Needs Attention
C345085990,2013-06-27,1,354356.6,3,4,4,11,Loyal Customers
C773301303,2013-06-27,1,908183.7,3,3,3,9,Needs Attention
C384562098,2013-06-27,1,1019145.28,3,3,3,9,Needs Attention
C315961062,2013-06-27,1,715546.15,3,3,3,9,Needs Attention
C392866647,2013-06-27,1,557888.98,3,4,4,11,Loyal Customers
C667388808,2013-06-26,1,2626981.14,3,1,1,5,Needs Attention
C359884488,2013-06-26,1,729116.16,3,3,3,9,Needs Attention
C497204577,2013-06-25,1,1783012.98,3,2,2,7,Needs Attention
C291637504,2013-06-24,1,95401.44,3,5,5,13,Champions
C721899449,2013-06-24,1,754355.52,3,3,3,9,Needs Attention
C790382468,2013-06-24,1,48302.43,3,5,5,13,Champions
C601424491,2013-06-23,1,568665.66,3,3,3,9,Needs Attention
C693010556,2013-06-23,1,936530.74,3,3,3,9,Needs Attention
C668096911,2013-06-23,1,2391070.06,3,1,1,5,Needs Attention
C680494725,2013-06-23,1,361004.28,3,4,4,11,Loyal Customers
C212921321,2013-06-23,1,332387.25,3,4,4,11,Loyal Customers
C331349647,2013-06-23,1,397320.74,3,4,4,11,Loyal Customers
C786761271,2013-06-22,1,1373067.42,3,2,2,7,Needs Attention
C210992705,2013-06-22,1,4200076.95,3,1,1,5,Needs Attention
C840799844,2013-06-22,1,32499.54,3,5,5,13,Champions
C500077331,2013-06-21,1,232930.5,3,4,4,11,Loyal Customers
C680966794,2013-06-21,1,19238.46,3,5,5,13,Champions
C140581071,2013-06-21,1,810598.14,3,3,3,9,Needs Attention
C890981185,2013-06-20,1,93178.71,3,5,5,13,Champions
C460837256,2013-06-20,1,354387.6,3,4,4,11,Loyal Customers
C134559190,2013-06-20,1,1626881.3,3,2,2,7,Needs Attention
C666522347,2013-06-20,1,3218598.81,3,1,1,5,Needs Attention
C691672027,2013-06-19,1,473456.1,3,4,4,11,Loyal Customers
C338433682,2013-06-19,1,3891954.4,3,1,1,5,Needs Attention
C747757232,2013-06-19,1,2884461.93,3,1,1,5,Needs Attention
C932739961,2013-06-19,1,4777927.77,3,1,1,5,Needs Attention
C539907491,2013-06-19,1,3999095.31,3,1,1,5,Needs Attention
C629446923,2013-06-19,1,4029036.27,3,1,1,5,Needs Attention
C693836677,2013-06-19,1,25907.7,3,5,5,13,Champions
C436277663,2013-06-18,1,793920.8,3,3,3,9,Needs Attention
C349020898,2013-06-18,1,1234042.95,3,2,2,7,Needs Attention
C945491826,2013-06-18,1,599438.19,3,3,3,9,Needs Attention
C130937993,2013-06-17,1,973197.02,3,3,3,9,Needs Attention
C174625384,2013-06-17,1,479411.36,3,4,4,11,Loyal Customers
C172578752,2013-06-17,1,3822439.6,3,1,1,5,Needs Attention
C816830337,2013-06-17,1,1461087.1,3,2,2,7,Needs Attention
C359490096,2013-06-17,1,1534899.78,3,2,2,7,Needs Attention
C307616174,2013-06-17,1,1435377.02,3,2,2,7,Needs Attention
C343235051,2013-06-16,1,6504940.18,3,1,1,5,Needs Attention
C353586232,2013-06-16,1,1258261.6,3,2,2,7,Needs Attention
C858707129,2013-06-16,1,6266367.79,3,1,1,5,Needs Attention
C977253472,2013-06-15,1,4165741.86,3,1,1,5,Needs Attention
C684311616,2013-06-15,1,477118.32,3,4,4,11,Loyal Customers
C532547080,2013-06-15,1,111970.1,3,5,5,13,Champions
C474533259,2013-06-14,1,414280.48,3,4,4,11,Loyal Customers
C674078452,2013-06-14,1,556611.84,3,4,4,11,Loyal Customers
C347918403,2013-06-13,1,616557.76,3,3,3,9,Needs Attention
C381254613,2013-06-13,1,378909.09,3,4,4,11,Loyal Customers
C684665668,2013-06-13,1,1366053.7,3,2,2,7,Needs Attention
C676243102,2013-06-13,1,643277.28,3,3,3,9,Needs Attention
C385583913,2013-06-12,1,186103.84,3,5,5,13,Champions
C109133136,2013-06-12,1,308530.75,3,4,4,11,Loyal Customers
C506176888,2013-06-12,1,3429834.0,3,1,1,5,Needs Attention
C256568372,2013-06-12,1,801068.64,3,3,3,9,Needs Attention
C470794045,2013-06-12,1,594585.75,3,3,3,9,Needs Attention
C419038140,2013-06-11,1,396449.84,3,4,4,11,Loyal Customers
C263298356,2013-06-10,1,512413.92,3,4,4,11,Loyal Customers
C390149247,2013-06-10,1,1749801.27,3,2,2,7,Needs Attention
C319383561,2013-06-10,1,238484.88,3,4,4,11,Loyal Customers
C666836059,2013-06-09,1,4319.79,3,5,5,13,Champions
C864216601,2013-06-09,1,1502393.12,3,2,2,7,Needs Attention
C275932204,2013-06-09,1,2222666.02,3,1,1,5,Needs Attention
C856030070,2013-06-08,1,1094914.08,3,3,3,9,Needs Attention
C733390462,2013-06-08,1,589019.2,3,3,3,9,Needs Attention
C989374911,2013-06-07,1,562057.21,3,3,3,9,Needs Attention
C968554532,2013-06-07,1,2476300.8,3,1,1,5,Needs Attention
C417817628,2013-06-07,1,95985.28,3,5,5,13,Champions
C679587924,2013-06-07,1,1697685.36,3,2,2,7,Needs Attention
C958439385,2013-06-06,1,364814.08,3,4,4,11,Loyal Customers
C374248254,2013-06-06,1,343063.5,3,4,4,11,Loyal Customers
C779714572,2013-06-06,1,2488637.48,3,1,1,5,Needs Attention
C124875771,2013-06-06,1,1000301.19,3,3,3,9,Needs Attention
C201899373,2013-06-05,1,818744.28,3,3,3,9,Needs Attention
C316588485,2013-06-04,1,1933735.6,3,2,2,7,Needs Attention
C218862521,2013-06-04,1,561480.64,3,4,4,11,Loyal Customers
C962886703,2013-06-04,1,921011.84,3,3,3,9,Needs Attention
C102362811,2013-06-04,1,23293.05,3,5,5,13,Champions
C977449166,2013-06-04,1,369350.8,3,4,4,11,Loyal Customers
C383142888,2013-06-03,1,6248324.5,3,1,1,5,Needs Attention
C478940236,2013-06-03,1,864841.92,3,3,3,9,Needs Attention
C281441676,2013-06-03,1,570176.06,3,3,3,9,Needs Attention
C566315019,2013-06-02,1,2709166.58,3,1,1,5,Needs Attention
C219216573,2013-06-02,1,1512067.8,3,2,2,7,Needs Attention
C425137698,2013-06-01,1,535086.31,3,4,4,11,Loyal Customers
C121726644,2013-06-01,1,207232.8,3,4,4,11,Loyal Customers
C470989739,2013-06-01,1,1323626.8,3,2,2,7,Needs Attention
C493856751,2013-06-01,1,420039.4,3,4,4,11,Loyal Customers
C610474479,2013-05-31,1,148666.87,3,5,5,13,Champions
C884760606,2013-05-31,1,6134050.33,3,1,1,5,Needs Attention
C311156690,2013-05-31,1,2967574.26,3,1,1,5,Needs Attention
C373617827,2013-05-30,1,449745.71,3,4,4,11,Loyal Customers
C936988580,2013-05-30,1,502469.44,3,4,4,11,Loyal Customers
C556671941,2013-05-30,1,294998.13,3,4,4,11,Loyal Customers
C255189502,2013-05-30,1,47573.67,3,5,5,13,Champions
C282503831,2013-05-29,1,5356852.32,3,1,1,5,Needs Attention
C891372573,2013-05-29,1,1194499.9,3,2,2,7,Needs Attention
C920615518,2013-05-29,1,1032149.6,3,3,3,9,Needs Attention
C480120408,2013-05-28,1,3017779.17,3,1,1,5,Needs Attention
C207762897,2013-05-28,1,342822.51,3,4,4,11,Loyal Customers
C149631059,2013-05-28,1,5216192.1,3,1,1,5,Needs Attention
C870906245,2013-05-28,1,1023516.48,3,3,3,9,Needs Attention
C208116948,2013-05-27,1,577544.8,3,3,3,9,Needs Attention
C530183732,2013-05-27,1,163705.19,3,5,5,13,Champions
C644518792,2013-05-27,1,687152.64,3,3,3,9,Needs Attention
C823243606,2013-05-27,1,3211767.72,3,1,1,5,Needs Attention
C395264327,2013-05-26,1,4245519.31,3,1,1,5,Needs Attention
C921087586,2013-05-26,1,85276.2,3,5,5,13,Champions
C376490581,2013-05-26,1,37200.8,3,5,5,13,Champions
C135658681,2013-05-25,1,1430955.6,3,2,2,7,Needs Attention
C389360463,2013-05-25,1,757473.64,3,3,3,9,Needs Attention
C902667891,2013-05-25,1,681873.39,3,3,3,9,Needs Attention
C166830241,2013-05-25,1,1569696.7,3,2,2,7,Needs Attention
C616101968,2013-05-24,1,4756745.86,3,1,1,5,Needs Attention
C871732366,2013-05-24,1,590666.04,3,3,3,9,Needs Attention
C119403636,2013-05-23,1,1284233.16,3,2,2,7,Needs Attention
C395972430,2013-05-23,1,279765.2,3,4,4,11,Loyal Customers
C152739846,2013-05-23,1,5190143.7,3,1,1,5,Needs Attention
C761844623,2013-05-22,1,2366381.01,3,1,1,5,Needs Attention
C387785899,2013-05-22,1,2162017.2,3,2,2,7,Needs Attention
C707924067,2013-05-22,1,442139.1,3,4,4,11,Loyal Customers
C934429538,2013-05-22,1,1127719.2,3,2,2,7,Needs Attention
C651720845,2013-05-22,1,1923790.08,3,2,2,7,Needs Attention
C610434138,2013-05-21,1,92199.06,3,5,5,13,Champions
C816355264,2013-05-20,1,1664170.32,3,2,2,7,Needs Attention
C785301721,2013-05-20,1,4613822.85,3,1,1,5,Needs Attention
C386329352,2013-05-19,1,1533679.65,3,2,2,7,Needs Attention
C218073737,2013-05-19,1,262437.6,3,4,4,11,Loyal Customers
C968237817,2013-05-19,1,212112.48,3,4,4,11,Loyal Customers
C407031714,2013-05-19,1,5736429.68,3,1,1,5,Needs Attention
C614881455,2013-05-19,1,3970860.34,3,1,1,5,Needs Attention
C585874545,2013-05-19,1,235170.56,3,4,4,11,Loyal Customers
C486101949,2013-05-19,1,4827582.48,3,1,1,5,Needs Attention
C475868785,2013-05-18,1,3798275.67,3,1,1,5,Needs Attention
C434346044,2013-05-18,1,308755.7,3,4,4,11,Loyal Customers
C455402457,2013-05-17,1,23903.46,3,5,5,13,Champions
C170647132,2013-05-17,1,66550.89,3,5,5,13,Champions
C405575168,2013-05-16,1,358722.0,3,4,4,11,Loyal Customers
C326740968,2013-05-16,1,5859391.36,3,1,1,5,Needs Attention
C902509534,2013-05-16,1,226123.56,3,4,4,11,Loyal Customers
C181116330,2013-05-16,1,2274314.4,3,1,1,5,Needs Attention
C295569407,2013-05-16,1,2947738.97,3,1,1,5,Needs Attention
C561550986,2013-05-16,1,202658.95,3,4,4,11,Loyal Customers
C185445630,2013-05-16,1,2770973.6,3,1,1,5,Needs Attention
C703082358,2013-05-15,1,2863222.8,3,1,1,5,Needs Attention
C911050117,2013-05-15,1,3725288.7,3,1,1,5,Needs Attention
C809230887,2013-05-14,1,1259853.06,3,2,2,7,Needs Attention
C909003484,2013-05-14,1,486119.88,3,4,4,11,Loyal Customers
C900816953,2013-05-14,1,93822.54,3,5,5,13,Champions
C662031686,2013-05-13,1,3822002.4,3,1,1,5,Needs Attention
C192411649,2013-05-12,1,632426.74,3,3,3,9,Needs Attention
C529040896,2013-05-12,1,311636.49,3,4,4,11,Loyal Customers
C111412799,2013-05-12,1,1290714.68,3,2,2,7,Needs Attention
C125975263,2013-05-12,1,3263319.15,3,1,1,5,Needs Attention
C969890058,2013-05-11,1,41566.2,3,5,5,13,Champions
C327685105,2013-05-11,1,666835.07,3,3,3,9,Needs Attention
C909711587,2013-05-11,1,561355.3,3,4,4,11,Loyal Customers
C111648833,2013-05-11,1,1692088.2,3,2,2,7,Needs Attention
C302771461,2013-05-11,1,268472.1,3,4,4,11,Loyal Customers
C581268870,2013-05-11,1,6168800.37,3,1,1,5,Needs Attention
C169780671,2013-05-11,1,112155.68,3,5,5,13,Champions
C325756490,2013-05-10,1,1146052.34,3,2,2,7,Needs Attention
C577293622,2013-05-10,1,313196.48,3,4,4,11,Loyal Customers
C336225688,2013-05-10,1,51389.64,3,5,5,13,Champions
C521208417,2013-05-10,1,2626697.6,3,1,1,5,Needs Attention
C660457122,2013-05-10,1,713252.32,3,3,3,9,Needs Attention
C739409339,2013-05-10,1,4350437.7,3,1,1,5,Needs Attention
C448514115,2013-05-10,1,453402.72,3,4,4,11,Loyal Customers
C128611981,2013-05-09,1,2041729.44,3,2,2,7,Needs Attention
C978666675,2013-05-09,1,75311.76,3,5,5,13,Champions
C851933801,2013-05-09,1,237155.1,3,4,4,11,Loyal Customers
C589927470,2013-05-09,1,1004409.81,3,3,3,9,Needs Attention
C685724818,2013-05-09,1,10222.86,3,5,5,13,Champions
C972526776,2013-05-09,1,742379.4,3,3,3,9,Needs Attention
C775146234,2013-05-08,1,285165.06,3,4,4,11,Loyal Customers
C877083480,2013-05-08,1,1131878.82,3,2,2,7,Needs Attention
C332722508,2013-05-07,1,1348654.62,3,2,2,7,Needs Attention
C455244100,2013-05-07,1,2404773.0,3,1,1,5,Needs Attention
C363894069,2013-05-07,1,349258.88,3,4,4,11,Loyal Customers
C135341966,2013-05-07,1,1043624.0,3,3,3,9,Needs Attention
C731694877,2013-05-07,1,296598.17,3,4,4,11,Loyal Customers
C322371327,2013-05-07,1,877217.64,3,3,3,9,Needs Attention
C777428901,2013-05-07,1,4907106.61,3,1,1,5,Needs Attention
C151833045,2013-05-07,1,4208924.4,3,1,1,5,Needs Attention
C596893489,2013-05-06,1,597147.1,3,3,3,9,Needs Attention
C598940122,2013-05-06,1,934016.16,3,3,3,9,Needs Attention
C887788712,2013-05-06,1,1343793.92,3,2,2,7,Needs Attention
C565957963,2013-05-05,1,398247.85,3,4,4,11,Loyal Customers
C833986175,2013-05-05,1,425864.16,3,4,4,11,Loyal Customers
C877673566,2013-05-05,1,859972.4,3,3,3,9,Needs Attention
C231375348,2013-05-04,1,5320765.74,3,1,1,5,Needs Attention
C187805974,2013-05-04,1,393611.68,3,4,4,11,Loyal Customers
C757434642,2013-05-04,1,91090.26,3,5,5,13,Champions
C528764522,2013-05-04,1,855171.03,3,3,3,9,Needs Attention
C460399520,2013-05-03,1,268232.8,3,4,4,11,Loyal Customers
C946628654,2013-05-03,1,4760345.1,3,1,1,5,Needs Attention
C844927442,2013-05-03,1,726189.2,3,3,3,9,Needs Attention
C988387429,2013-05-02,1,380780.07,3,4,4,11,Loyal Customers
C269394910,2013-05-02,1,5877434.65,3,1,1,5,Needs Attention
C234012067,2013-05-02,1,1692088.2,3,2,2,7,Needs Attention
C880310285,2013-05-02,1,1490910.37,3,2,2,7,Needs Attention
C556432902,2013-05-01,1,2480300.48,3,1,1,5,Needs Attention
C333902680,2013-05-01,1,3408027.42,3,1,1,5,Needs Attention
C525143325,2013-05-01,1,47536.8,3,5,5,13,Champions
C560526168,2013-05-01,1,9367.32,3,5,5,13,Champions
C949147355,2013-05-01,1,216502.77,3,4,4,11,Loyal Customers
C465082871,2013-04-30,1,67287.96,3,5,5,13,Champions
C136758172,2013-04-30,1,3776096.4,3,1,1,5,Needs Attention
C369403541,2013-04-30,1,2325470.91,3,1,1,5,Needs Attention
C190914762,2013-04-29,1,2014524.75,3,2,2,7,Needs Attention
C361335027,2013-04-29,1,911881.14,3,3,3,9,Needs Attention
C330163466,2013-04-29,1,240641.72,3,4,4,11,Loyal Customers
C407305085,2013-04-28,1,1950241.7,3,2,2,7,Needs Attention
C149510037,2013-04-28,1,1430708.37,3,2,2,7,Needs Attention
C654630935,2013-04-28,1,412625.2,3,4,4,11,Loyal Customers
C449063861,2013-04-27,1,1052229.8,3,3,3,9,Needs Attention
C559305655,2013-04-27,1,91685.91,3,5,5,13,Champions
C424150216,2013-04-27,1,2892940.83,3,1,1,5,Needs Attention
C264081132,2013-04-27,1,975199.8,3,3,3,9,Needs Attention
C790140426,2013-04-26,1,732709.45,3,3,3,9,Needs Attention
C542814576,2013-04-26,1,1487655.0,3,2,2,7,Needs Attention
C960678708,2013-04-26,1,550006.24,3,4,4,11,Loyal Customers
C397425973,2013-04-26,1,1240782.4,3,2,2,7,Needs Attention
C746807086,2013-04-25,1,52873.11,3,5,5,13,Champions
C915062701,2013-04-25,1,1284185.1,3,2,2,7,Needs Attention
C349645316,2013-04-25,1,1028196.44,3,3,3,9,Needs Attention
C170920503,2013-04-25,1,5366208.1,3,1,1,5,Needs Attention
C975359189,2013-04-25,1,86899.62,3,5,5,13,Champions
C395733392,2013-04-24,1,421726.8,3,4,4,11,Loyal Customers
C584809386,2013-04-24,1,759277.44,3,3,3,9,Needs Attention
C235664308,2013-04-24,1,1103069.6,3,2,2,7,Needs Attention
C796870410,2013-04-24,1,79649.02,3,5,5,13,Champions
C551591193,2013-04-24,1,3036791.2,3,1,1,5,Needs Attention
C645341908,2013-04-23,1,1078156.48,3,3,3,9,Needs Attention
C181861770,2013-04-23,1,1191825.8,3,2,2,7,Needs Attention
C684818017,2013-04-23,1,727338.36,3,3,3,9,Needs Attention
C959104144,2013-04-23,1,742517.05,3,3,3,9,Needs Attention
C668444955,2013-04-22,1,2772239.19,3,1,1,5,Needs Attention
C202800166,2013-04-22,1,294631.98,3,4,4,11,Loyal Customers
C362987267,2013-04-21,1,2047854.06,3,2,2,7,Needs Attention
C616807067,2013-04-20,1,53862.09,3,5,5,13,Champions
C346614205,2013-04-20,1,6317388.21,3,1,1,5,Needs Attention
C489956176,2013-04-20,1,635450.75,3,3,3,9,Needs Attention
C257310807,2013-04-20,1,437684.46,3,4,4,11,Loyal Customers
C583588874,2013-04-20,1,630654.88,3,3,3,9,Needs Attention
C652071893,2013-04-20,1,923415.78,3,3,3,9,Needs Attention
C702253234,2013-04-19,1,56560.4,3,5,5,13,Champions
C691902053,2013-04-19,1,5240938.08,3,1,1,5,Needs Attention
C444576203,2013-04-19,1,721921.09,3,3,3,9,Needs Attention
C943557202,2013-04-18,1,3672042.8,3,1,1,5,Needs Attention
C496686160,2013-04-18,1,1436917.62,3,2,2,7,Needs Attention
C656873261,2013-04-17,1,106762.5,3,5,5,13,Champions
C345393693,2013-04-16,1,5550914.04,3,1,1,5,Needs Attention
C494993579,2013-04-16,1,923962.4,3,3,3,9,Needs Attention
C590554893,2013-04-16,1,3135161.2,3,1,1,5,Needs Attention
C497276246,2013-04-15,1,1725628.4,3,2,2,7,Needs Attention
C644829499,2013-04-15,1,390655.85,3,4,4,11,Loyal Customers
C937889373,2013-04-15,1,126983.36,3,5,5,13,Champions
C335396564,2013-04-14,1,38547.28,3,5,5,13,Champions
C713666570,2013-04-14,1,945490.56,3,3,3,9,Needs Attention
C218896853,2013-04-14,1,808368.84,3,3,3,9,Needs Attention
C141991269,2013-04-14,1,1102695.66,3,2,2,7,Needs Attention
C819697082,2013-04-14,1,1118390.9,3,2,2,7,Needs Attention
C597402894,2013-04-13,1,561856.82,3,4,4,11,Loyal Customers
C514357411,2013-04-13,1,5628408.03,3,1,1,5,Needs Attention
C757826030,2013-04-12,1,4288956.86,3,1,1,5,Needs Attention
C541671741,2013-04-11,1,238024.8,3,4,4,11,Loyal Customers
C899239385,2013-04-11,1,1591369.08,3,2,2,7,Needs Attention
C429619348,2013-04-11,1,706359.76,3,3,3,9,Needs Attention
C340079915,2013-04-11,1,1246336.3,3,2,2,7,Needs Attention
C681038463,2013-04-11,1,672639.0,3,3,3,9,Needs Attention
C232238805,2013-04-10,1,165031.1,3,5,5,13,Champions
C776835811,2013-04-10,1,801824.8,3,3,3,9,Needs Attention
C864446628,2013-04-09,1,1193480.76,3,2,2,7,Needs Attention
C847719514,2013-04-09,1,5277328.19,3,1,1,5,Needs Attention
C708588826,2013-04-08,1,2638502.0,3,1,1,5,Needs Attention
C650575006,2013-04-08,1,1302731.36,3,2,2,7,Needs Attention
C284702813,2013-04-08,1,955544.32,3,3,3,9,Needs Attention
C847837531,2013-04-08,1,580279.7,3,3,3,9,Needs Attention
C486530673,2013-04-07,1,1789459.6,3,2,2,7,Needs Attention
C511326301,2013-04-07,1,704556.3,3,3,3,9,Needs Attention
C245462739,2013-04-07,1,4500130.18,3,1,1,5,Needs Attention
C760934817,2013-04-07,1,4261557.79,3,1,1,5,Needs Attention
C424305570,2013-04-06,1,201817.54,3,5,5,13,Champions
C264354503,2013-04-06,1,1102695.66,3,2,2,7,Needs Attention
C208151280,2013-04-06,1,830645.52,3,3,3,9,Needs Attention
C384947478,2013-04-05,1,31423.44,3,5,5,13,Champions
C742751157,2013-04-04,1,593171.84,3,3,3,9,Needs Attention
C628416097,2013-04-04,1,482220.27,3,4,4,11,Loyal Customers
C983819091,2013-04-04,1,25993.38,3,5,5,13,Champions
C915218055,2013-04-04,1,968398.0,3,3,3,9,Needs Attention
C963116729,2013-04-04,1,60617.01,3,5,5,13,Champions
C325241076,2013-04-03,1,233311.65,3,4,4,11,Loyal Customers
C730471360,2013-04-03,1,74164.35,3,5,5,13,Champions
C930016553,2013-04-03,1,362497.6,3,4,4,11,Loyal Customers
C418755757,2013-04-03,1,5338809.03,3,1,1,5,Needs Attention
C443905436,2013-04-02,1,69526.6,3,5,5,13,Champions
C173594558,2013-04-02,1,443277.9,3,4,4,11,Loyal Customers
C242313611,2013-04-02,1,745188.22,3,3,3,9,Needs Attention
C788957250,2013-04-02,1,82449.21,3,5,5,13,Champions
C117627370,2013-04-02,1,4950544.16,3,1,1,5,Needs Attention
C884518563,2013-04-02,1,5048111.58,3,1,1,5,Needs Attention
C144587647,2013-04-02,1,263489.85,3,4,4,11,Loyal Customers
C371211135,2013-04-02,1,5666261.33,3,1,1,5,Needs Attention
C136283099,2013-04-02,1,1656296.4,3,2,2,7,Needs Attention
C959613549,2013-04-01,1,1499708.82,3,2,2,7,Needs Attention
C604210555,2013-04-01,1,1683654.5,3,2,2,7,Needs Attention
C749599158,2013-04-01,1,290512.32,3,4,4,11,Loyal Customers
C196933639,2013-03-31,1,3838882.95,3,1,1,5,Needs Attention
C462915217,2013-03-31,1,470356.15,3,4,4,11,Loyal Customers
C803873765,2013-03-31,1,1251325.74,3,2,2,7,Needs Attention
C685681474,2013-03-30,1,1104679.2,3,2,2,7,Needs Attention
C165998113,2013-03-30,1,12922.05,3,5,5,13,Champions
C562923848,2013-03-30,1,345792.51,3,4,4,11,Loyal Customers
C450871455,2013-03-29,1,142046.74,3,5,5,13,Champions
C311740767,2013-03-29,1,2031493.2,3,2,2,7,Needs Attention
C816743648,2013-03-29,1,633940.0,3,3,3,9,Needs Attention
C966343533,2013-03-29,1,112869.13,3,5,5,13,Champions
C920727527,2013-03-29,1,395334.78,3,4,4,11,Loyal Customers
C712877786,2013-03-29,1,798451.14,3,3,3,9,Needs Attention
C555091369,2013-03-28,1,695893.28,3,3,3,9,Needs Attention
C889673984,2013-03-28,1,29454.81,3,5,5,13,Champions
C931196725,2013-03-28,1,72015.52,3,5,5,13,Champions
C732005584,2013-03-27,1,609126.72,3,3,3,9,Needs Attention
C919034945,2013-03-27,1,264675.08,3,4,4,11,Loyal Customers
C654981982,2013-03-27,1,1679470.59,3,2,2,7,Needs Attention
C532342374,2013-03-27,1,122169.58,3,5,5,13,Champions
C738145482,2013-03-27,1,1674684.62,3,2,2,7,Needs Attention
C600943410,2013-03-27,1,888250.44,3,3,3,9,Needs Attention
C362158143,2013-03-26,1,88607.01,3,5,5,13,Champions
C426547896,2013-03-26,1,421383.68,3,4,4,11,Loyal Customers
C630304372,2013-03-26,1,6463259.25,3,1,1,5,Needs Attention
C108810412,2013-03-25,1,392601.3,3,4,4,11,Loyal Customers
C840672814,2013-03-24,1,1106195.58,3,2,2,7,Needs Attention
C851023995,2013-03-24,1,1186271.9,3,2,2,7,Needs Attention
C123608911,2013-03-24,1,1140993.24,3,2,2,7,Needs Attention
C354207646,2013-03-24,1,2855773.41,3,1,1,5,Needs Attention
C109164464,2013-03-23,1,626562.2,3,3,3,9,Needs Attention
C175718867,2013-03-23,1,651633.29,3,3,3,9,Needs Attention
C331694686,2013-03-23,1,382741.59,3,4,4,11,Loyal Customers
C801314723,2013-03-23,1,1170021.6,3,2,2,7,Needs Attention
C489599120,2013-03-23,1,322554.12,3,4,4,11,Loyal Customers
C861847245,2013-03-22,1,1770459.9,3,2,2,7,Needs Attention
C764239299,2013-03-22,1,1083918.88,3,3,3,9,Needs Attention
C371406829,2013-03-22,1,1314217.3,3,2,2,7,Needs Attention
C764357316,2013-03-21,1,5971595.7,3,1,1,5,Needs Attention
C670724618,2013-03-21,1,10953.42,3,5,5,13,Champions
C192800033,2013-03-21,1,407236.02,3,4,4,11,Loyal Customers
C793718278,2013-03-20,1,5034504.51,3,1,1,5,Needs Attention
C533758580,2013-03-20,1,1079686.4,3,3,3,9,Needs Attention
C363338315,2013-03-20,1,2230126.08,3,1,1,5,Needs Attention
C845710217,2013-03-20,1,360842.56,3,4,4,11,Loyal Customers
C352987134,2013-03-20,1,3641566.32,3,1,1,5,Needs Attention
C980865657,2013-03-19,1,1355728.0,3,2,2,7,Needs Attention
C440479934,2013-03-19,1,4448005.12,3,1,1,5,Needs Attention
C405097091,2013-03-19,1,2660799.2,3,1,1,5,Needs Attention
C789979064,2013-03-18,1,11335.95,3,5,5,13,Champions
C875189197,2013-03-18,1,2967276.4,3,1,1,5,Needs Attention
